id,model,ability,query,model_response,rejected
169,llama-3.1-8b-instant,negative_rejection,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,I can not answer the question because of the insufficient information in documents.,1
170,llama-3.1-8b-instant,negative_rejection,Who performed at the Super Bowl LVII Halftime Show?,I can not answer the question because of the insufficient information in documents.,1
171,llama-3.1-8b-instant,negative_rejection,when did Shinzo Abe die?,I can not answer the question because of the insufficient information in documents.,1
172,llama-3.1-8b-instant,negative_rejection,who killed Shinzo Abe?,I can not answer the question because of the insufficient information in documents.,1
173,llama-3.1-8b-instant,negative_rejection,when was the State funeral of Shinzo Abe,"The State funeral of Shinzo Abe took place on Monday, but the exact date is not specified in the provided documents. However, based on the information in Document 1, it is mentioned that the protest against the planned state funeral was on Monday, and in Document 3, it is mentioned that the funeral took place on Tuesday morning. 

So, the State funeral of Shinzo Abe took place on Tuesday, but the exact date is not specified in the documents.",0
174,llama-3.1-8b-instant,negative_rejection,What is the title of House of the Dragon's sixth episode?,I can not answer the question because of the insufficient information in documents.,1
175,llama-3.1-8b-instant,negative_rejection,Who has acquired Times Square Grand Slam?,I can not answer the question because of the insufficient information in documents.,1
176,llama-3.1-8b-instant,negative_rejection,When is the premiere date of Derry Girls Season 3?,I can not answer the question because of the insufficient information in documents.,1
177,llama-3.1-8b-instant,negative_rejection,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,I can not answer the question because of the insufficient information in documents.,1
178,llama-3.1-8b-instant,negative_rejection,who was awarded the 2022 nobel prize in literature?,According to Document 2: The Nobel Prize in Literature 2022 was awarded to Annie Ernaux.,0
179,llama-3.1-8b-instant,negative_rejection,Who is the new CEO of Fox Entertainment?,"Based on the provided documents, the new CEO of Fox Entertainment is Wade, but his first name is not mentioned in the documents.",0
180,llama-3.1-8b-instant,negative_rejection,Who won the Japanese Grand Prix 2022?,"According to Document 4: While for a second year in a row Verstappen's crowning moment came amid great confusion, unlike in 2021 there was no question as to whether the right driver and team had triumphed. 

Verstappen won the Japanese Grand Prix 2022.",0
181,llama-3.1-8b-instant,negative_rejection,who played Adrianna Tomaz in Black Adam?,I can not answer the question because of the insufficient information in documents.,1
182,llama-3.1-8b-instant,negative_rejection,Who stars as Dr. Ben Seong in the Quantum Leap revival?,I can not answer the question because of the insufficient information in documents.,1
183,llama-3.1-8b-instant,negative_rejection,What is the price of RTX 4090 GPU?,I can not answer the question because of the insufficient information in documents.,1
184,llama-3.1-8b-instant,negative_rejection,What is the release date of Sweetwater?,I can not answer the question because of the insufficient information in documents.,1
185,llama-3.1-8b-instant,negative_rejection,When did the Google Pixel Watch start sell?,I can not answer the question because of the insufficient information in documents.,1
186,llama-3.1-8b-instant,negative_rejection,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,I can not answer the question because of the insufficient information in documents.,1
187,llama-3.1-8b-instant,negative_rejection,Who is the president of the Prospect Park Alliance?,I can not answer the question because of the insufficient information in documents.,1
188,llama-3.1-8b-instant,negative_rejection,What gaming software development studio did Riot Games acquire?,I can not answer the question because of the insufficient information in documents.,1
189,llama-3.1-8b-instant,negative_rejection,Who is the new CEO of Yahoo?,I can not answer the question because of the insufficient information in documents.,1
190,llama-3.1-8b-instant,negative_rejection,What is the subscriber growth of Netflix in Q3 2022?,I can not answer the question because of the insufficient information in documents.,1
191,llama-3.1-8b-instant,negative_rejection,"What is the title of Chicago P.D. Season 10, Episode 4?",I can not answer the question because of the insufficient information in documents.,1
192,llama-3.1-8b-instant,negative_rejection,How much does the YouTube Premium family plan cost now?,I can not answer the question because of the insufficient information in documents.,1
193,llama-3.1-8b-instant,negative_rejection,What is the release date of God of War Ragnarok?,"According to Document 3, the release date for God of War Ragnarok is November 9th.",0
194,llama-3.1-8b-instant,negative_rejection,Who voices Batman in Batwheels?,I can not answer the question because of the insufficient information in documents.,1
195,llama-3.1-8b-instant,negative_rejection,Who is the new prime minister of the United Kingdom?,"Based on the provided documents, I can see that there are multiple mentions of prime ministers, but the question asks for the current prime minister. 

Document 3 mentions a conversation between President Biden and Prime Minister Sunak, which suggests that Rishi Sunak is the current prime minister. 

Document 4 also mentions Rishi Sunak as the prime minister, stating that he rose to power after Boris Johnson's demise.

Therefore, the answer is: Rishi Sunak.",0
196,llama-3.1-8b-instant,negative_rejection,when did rishi sunak became prime minister of uk?,"According to Document 1, Rishi Sunak won the race to be Britain's next prime minister on Monday, but the exact date is not specified. However, Document 3 states that Rishi Sunak became the leader of the Conservative Party and prime minister of the United Kingdom in October.",0
197,llama-3.1-8b-instant,negative_rejection,How much does the Netflix Basic with Ads subscription cost?,I can not answer the question because of the insufficient information in documents.,1
198,llama-3.1-8b-instant,negative_rejection,When does season 5 of The Crown premiere?,I can not answer the question because of the insufficient information in documents.,1
199,llama-3.1-8b-instant,negative_rejection,Where does The White Lotus Season 2 take place,I can not answer the question because of the insufficient information in documents.,1
200,llama-3.1-8b-instant,negative_rejection,Who won the Arizona Senatorial Election 2022?,I can not answer the question because of the insufficient information in documents.,1
201,llama-3.1-8b-instant,negative_rejection,which party controls the house after 2022 midterm elections?,I can not answer the question because of the insufficient information in documents.,1
202,llama-3.1-8b-instant,negative_rejection,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,I can not answer the question because of the insufficient information in documents.,1
203,llama-3.1-8b-instant,negative_rejection,Who directed Lullaby?,I can not answer the question because of the insufficient information in documents.,1
204,llama-3.1-8b-instant,negative_rejection,Who is the Doctor's new companion in Doctor Who?,"According to Document 1, the Doctor's new companion is Yasmin Finney, whose character's name is Rose.",0
205,llama-3.1-8b-instant,negative_rejection,Who designed Naomi Biden's wedding dress?,I can not answer the question because of the insufficient information in documents.,1
206,llama-3.1-8b-instant,negative_rejection,What grouping is France in World Cup 2022?,I can not answer the question because of the insufficient information in documents.,1
207,llama-3.1-8b-instant,negative_rejection,What grouping is U.S. in World Cup 2022?,I can not answer the question because of the insufficient information in documents.,1
208,llama-3.1-8b-instant,negative_rejection,What grouping is Argentina in World Cup 2022?,I can not answer the question because of the insufficient information in documents.,1
209,llama-3.1-8b-instant,negative_rejection,"What is the title of the new season of ""Criminal Minds""?",I can not answer the question because of the insufficient information in documents.,1
210,llama-3.1-8b-instant,negative_rejection,Who is Nebraska's new head football coach?,"Based on the provided documents, the new head football coach of Nebraska is Rhule.",0
211,llama-3.1-8b-instant,negative_rejection,Who is the TikTok text-to-speech voice?,I can not answer the question because of the insufficient information in documents.,1
212,llama-3.1-8b-instant,negative_rejection,What is Merriam-Webster's 2022 Word of the Year?,I can not answer the question because of the insufficient information in documents.,1
213,llama-3.1-8b-instant,negative_rejection,Where is SM Entertainment setting up its Southeast Asian headquarters?,I can not answer the question because of the insufficient information in documents.,1
214,llama-3.1-8b-instant,negative_rejection,What was the unemployment rate in November 2022?,I can not answer the question because of the insufficient information in documents.,1
215,llama-3.1-8b-instant,negative_rejection,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,I can not answer the question because of the insufficient information in documents.,1
216,llama-3.1-8b-instant,negative_rejection,Who is Argentina's semi opponent?,I can not answer the question because of the insufficient information in documents.,1
217,llama-3.1-8b-instant,negative_rejection,Who won the election in Georgia?,I can not answer the question because of the insufficient information in documents.,1
218,llama-3.1-8b-instant,negative_rejection,"Who is starring Barbie in the movie ""Barbie""?","Margot Robbie is starring as Barbie in the movie ""Barbie"".",0
219,llama-3.1-8b-instant,negative_rejection,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,I can not answer the question because of the insufficient information in documents.,1
220,llama-3.1-8b-instant,negative_rejection,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",I can not answer the question because of the insufficient information in documents.,1
221,llama-3.1-8b-instant,negative_rejection,How much money will President Joe Biden put into the union pension plan?,I can not answer the question because of the insufficient information in documents.,1
222,llama-3.1-8b-instant,negative_rejection,Who won the Maxwell Award 2022 in college football?,"Document 4: The Maxwell Football Club 2022 Winners ... The Maxwell Award for College Player of the Year is the premier award on the ESPN Home Depot College Awards Show, 

However, the winner of the Maxwell Award 2022 is not mentioned in the document.",0
223,llama-3.1-8b-instant,negative_rejection,Who is Africa's first World Cup semi-finalists,"According to Document 4, Senegal was Africa's first World Cup semi-finalists, reaching the last-eight in 2002.",0
224,llama-3.1-8b-instant,negative_rejection,Who is the 2022 CNN Hero of the Year?,I can not answer the question because of the insufficient information in documents.,1
225,llama-3.1-8b-instant,negative_rejection,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,I can not answer the question because of the insufficient information in documents.,1
226,llama-3.1-8b-instant,negative_rejection,Who will be receiving the Mark Twain Prize for American Humor in 2023?,I can not answer the question because of the insufficient information in documents.,1
227,llama-3.1-8b-instant,negative_rejection,Who is the new president of the NCAA?,I can not answer the question because of the insufficient information in documents.,1
228,llama-3.1-8b-instant,negative_rejection,who is the ceo of twitter?,I can not answer the question because of the insufficient information in documents.,1
229,llama-3.1-8b-instant,negative_rejection,Who is the CEO of Yuga Labs?,I can not answer the question because of the insufficient information in documents.,1
230,llama-3.1-8b-instant,negative_rejection,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,I can not answer the question because of the insufficient information in documents.,1
231,llama-3.1-8b-instant,negative_rejection,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,I can not answer the question because of the insufficient information in documents.,1
232,llama-3.1-8b-instant,negative_rejection,What movie won the Oscar for Best Animated Film in 2023?,I can not answer the question because of the insufficient information in documents.,1
233,llama-3.1-8b-instant,negative_rejection,Who discovered asteroid 2022 YG?,I can not answer the question because of the insufficient information in documents.,1
234,llama-3.1-8b-instant,negative_rejection,Which team won the Peach Bowl 2022?,I can not answer the question because of the insufficient information in documents.,1
235,llama-3.1-8b-instant,negative_rejection,Which team won the 2023 Desert Hockey Classic?,I can not answer the question because of the insufficient information in documents.,1
236,llama-3.1-8b-instant,negative_rejection,What is the price of Microsoft 365 Basic per month?,I can not answer the question because of the insufficient information in documents.,1
237,llama-3.1-8b-instant,negative_rejection,When did Calvin Edgar Fox pass away?,I can not answer the question because of the insufficient information in documents.,1
238,llama-3.1-8b-instant,negative_rejection,When will Rebel Moon be released on Netflix?,I can not answer the question because of the insufficient information in documents.,1
239,llama-3.1-8b-instant,negative_rejection,When does Scream VI release?,"According to Document 1, the sixth film's release date was set for March 31, 2023.",0
240,llama-3.1-8b-instant,negative_rejection,What was the annual GDP growth rate of the U.S. economy in 2022?,I can not answer the question because of the insufficient information in documents.,1
241,llama-3.1-8b-instant,negative_rejection,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,I can not answer the question because of the insufficient information in documents.,1
242,llama-3.1-8b-instant,negative_rejection,Who was the runner-up of the 2022 World Cup?,I can not answer the question because of the insufficient information in documents.,1
243,llama-3.1-8b-instant,negative_rejection,When is the congressional hearing for TikTok CEO Shou Zi Chew?,I can not answer the question because of the insufficient information in documents.,1
244,llama-3.1-8b-instant,negative_rejection,When will the final season of The Blacklist premiere?,I can not answer the question because of the insufficient information in documents.,1
245,llama-3.1-8b-instant,negative_rejection,What is the title of the AI-generated episode of Seinfeld?,I can not answer the question because of the insufficient information in documents.,1
246,llama-3.1-8b-instant,negative_rejection,What is the voucher amount per student in the Students First Act?,I can not answer the question because of the insufficient information in documents.,1
247,llama-3.1-8b-instant,negative_rejection,Who won the Best R&B Album at the 2023 Grammys?,I can not answer the question because of the insufficient information in documents.,1
248,llama-3.1-8b-instant,negative_rejection,What is Google's new AI chatbot called?,I can not answer the question because of the insufficient information in documents.,1
249,llama-3.1-8b-instant,negative_rejection,who founded midjourney?,I can not answer the question because of the insufficient information in documents.,1
250,llama-3.1-8b-instant,negative_rejection,What technology has Microsoft incorporated into the new Bing?,I can not answer the question because of the insufficient information in documents.,1
251,llama-3.1-8b-instant,negative_rejection,Who is the new CEO of Pinterest?,I can not answer the question because of the insufficient information in documents.,1
252,llama-3.1-8b-instant,negative_rejection,What is the release date for Pikmin 4 on Nintendo Switch?,The release date for Pikmin 4 on Nintendo Switch is 21/07/2023.,0
253,llama-3.1-8b-instant,negative_rejection,How many employees did Meta lay off in November?,I can not answer the question because of the insufficient information in documents.,1
254,llama-3.1-8b-instant,negative_rejection,What company acquired iRobot?,I can not answer the question because of the insufficient information in documents.,1
255,llama-3.1-8b-instant,negative_rejection,Which team won Super Bowl LVII?,I can not answer the question because of the insufficient information in documents.,1
256,llama-3.1-8b-instant,negative_rejection,How much did SM Entertainment's revenue grow in 2022?,I can not answer the question because of the insufficient information in documents.,1
257,llama-3.1-8b-instant,negative_rejection,who trained LLaMA?,I can not answer the question because of the insufficient information in documents.,1
258,llama-3.1-8b-instant,negative_rejection,Which movie won Best Picture at the 95th Academy Awards Ceremony?,I can not answer the question because of the insufficient information in documents.,1
259,llama-3.1-8b-instant,negative_rejection,Who won Best Director at the 95th Academy Awards Ceremony?,I can not answer the question because of the insufficient information in documents.,1
260,llama-3.1-8b-instant,negative_rejection,Who won Best Actor at the 95th Academy Awards Ceremony?,I can not answer the question because of the insufficient information in documents.,1
261,llama-3.1-8b-instant,negative_rejection,Who won Best Actress at the 95th Academy Awards Ceremony?,I can not answer the question because of the insufficient information in documents.,1
262,llama-3.1-8b-instant,negative_rejection,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,I can not answer the question because of the insufficient information in documents.,1
263,llama-3.1-8b-instant,negative_rejection,How much is the new monthly price for YouTube TV?,I can not answer the question because of the insufficient information in documents.,1
264,llama-3.1-8b-instant,negative_rejection,Who won The Voice Season 23?,I can not answer the question because of the insufficient information in documents.,1
265,llama-3.1-8b-instant,negative_rejection,Who is the CEO of Hasbro?,I can not answer the question because of the insufficient information in documents.,1
266,llama-3.1-8b-instant,negative_rejection,Which network received the most nominations for the 2023 Sports Emmy Awards?,I can not answer the question because of the insufficient information in documents.,1
267,llama-3.1-8b-instant,negative_rejection,Who is the Chairman of NBCUniversal Telemundo Enterprises?,I can not answer the question because of the insufficient information in documents.,1
268,llama-3.1-8b-instant,negative_rejection,What is the name of Elon Musk's new AI company?,I can not answer the question because of the insufficient information in documents.,1
269,llama-3.1-8b-instant,negative_rejection,Who won the Virginia Tech spring game 2023?,I can not answer the question because of the insufficient information in documents.,1
270,llama-3.1-8b-instant,negative_rejection,Who was named the 2023 National Teacher of the Year?,I can not answer the question because of the insufficient information in documents.,1
271,llama-3.1-8b-instant,negative_rejection,When does the 2023 Douglas County Fair & Rodeo start?,I can not answer the question because of the insufficient information in documents.,1
272,llama-3.1-8b-instant,negative_rejection,Where are Apple's first two stores in India?,I can not answer the question because of the insufficient information in documents.,1
273,llama-3.1-8b-instant,negative_rejection,where is 2023 CAA World Congress of Sports?,I can not answer the question because of the insufficient information in documents.,1
274,llama-3.1-8b-instant,negative_rejection,What was Sundar Pichai's total compensation in 2022?,I can not answer the question because of the insufficient information in documents.,1
275,llama-3.1-8b-instant,negative_rejection,When is the Google I/O conference 2023?,I can not answer the question because of the insufficient information in documents.,1
276,llama-3.1-8b-instant,negative_rejection,Who is the lead actress in Prima Facie?,Jodie Comer is the lead actress in Prima Facie. This information can be found in Document 2.,0
277,llama-3.1-8b-instant,negative_rejection,What is the name of the AI dating tool Coyne Lloyd used?,I can not answer the question because of the insufficient information in documents.,1
278,llama-3.1-8b-instant,negative_rejection,Who is the new sporting director of U.S. Soccer?,"According to Document 2, the new sporting director of U.S. Soccer is Earnie Stewart, who was elevated to the position in August 2019 and left on February 15 to become PSV Eindhoven's director of football.",0
279,llama-3.1-8b-instant,negative_rejection,Which team won the 2023 Big 12 Championships in women's golf?,I can not answer the question because of the insufficient information in documents.,1
280,llama-3.1-8b-instant,negative_rejection,Who is the main character in Jedi: Survivor?,I can not answer the question because of the insufficient information in documents.,1
281,llama-3.1-8b-instant,negative_rejection,"Who is the director of ""Polite Society""?","Based on the provided documents, the director of ""Polite Society"" is Nida Manzoor. This information can be found in Document 2 and Document 4.",0
282,llama-3.1-8b-instant,negative_rejection,When did Grand Crew Season 2 end?,I can not answer the question because of the insufficient information in documents.,1
283,llama-3.1-8b-instant,negative_rejection,Who hosted the 2023 White House Correspondents' Dinner?,"According to Document 4, the host of the 2023 White House Correspondents' Dinner was Roy Wood, Jr.",0
284,llama-3.1-8b-instant,negative_rejection,Which city will host The World Games 2025?,I can not answer the question because of the insufficient information in documents.,1
285,llama-3.1-8b-instant,negative_rejection,Who is the new CEO of TCW Group?,I can not answer the question because of the insufficient information in documents.,1
286,llama-3.1-8b-instant,negative_rejection,When was Pixel Fold announced?,I can not answer the question because of the insufficient information in documents.,1
287,llama-3.1-8b-instant,negative_rejection,What is the name of Google's foldable smartphone?,I can not answer the question because of the insufficient information in documents.,1
288,llama-3.1-8b-instant,negative_rejection,How many jobs were created in April 2023?,I can not answer the question because of the insufficient information in documents.,1
289,llama-3.1-8b-instant,negative_rejection,When is the end date for the federal PHE for COVID-19?,I can not answer the question because of the insufficient information in documents.,1
290,llama-3.1-8b-instant,negative_rejection,What is the name of Microsoft's ai assistant in office?,I can not answer the question because of the insufficient information in documents.,1
291,llama-3.1-8b-instant,negative_rejection,What is the name of Google's AI image editing tool?,I can not answer the question because of the insufficient information in documents.,1
292,llama-3.1-8b-instant,negative_rejection,when is chatgpt app for ios launched?,I can not answer the question because of the insufficient information in documents.,1
293,llama-3.1-8b-instant,negative_rejection,What is the date of the 2023 NBA Draft?,I can not answer the question because of the insufficient information in documents.,1
294,llama-3.1-8b-instant,negative_rejection,What is the price of the Apple Vision Pro headset?,I can not answer the question because of the insufficient information in documents.,1
295,llama-3.1-8b-instant,negative_rejection,What is the name of Apple's headset?,I can not answer the question because of the insufficient information in documents.,1
296,llama-3.1-8b-instant,negative_rejection,Who is the CEO of Maven?,I can not answer the question because of the insufficient information in documents.,1
297,llama-3.1-8b-instant,negative_rejection,Who won the U.S. Open golf tournament 2023?,Document 4: The newly minted U.S. Open champion is congratulated by gracious fellow competitor Rickie Fowler after Sunday's final round.,0
298,llama-3.1-8b-instant,negative_rejection,What is the start date of Prime Day 2023?,I can not answer the question because of the insufficient information in documents.,1
299,llama-3.1-8b-instant,negative_rejection,Who was the MVP of Super Bowl 2022?,I can not answer the question because of the insufficient information in documents.,1
