id,model,ability,noise_ratio,query,model_response,accuracy
138,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the patriarch and protective father of the Roman family, and co-leader of the First Family of Country Music, alongside his wife Dottie Cantrell Roman, played by Susan Sarandon, in the country music-themed drama ""Monarch"" on FOX.",1
139,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022. Pre-orders began on September 9, 2022.",1
140,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the new product at Chick-fil-A in fall 2022?,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. It mixes rich flavors like cinnamon with crunchy bits of brown sugar cookies, made with Chick-fil-A Icedream dessert, hand-spun, and topped off with whipped cream and a cherry.",1
142,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which team will Kyle Busch join in 2023?,Richard Childress Racing. He will drive the No. 8 Chevrolet for the organization.,1
143,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is men's year-end No 1 in tennis in 2022?,"Carlos Alcaraz. 

He became the youngest year-end No. 1 in the history of men's tennis, finishing with $10.1 million in prize money, and 6820 points. He spent 16 weeks and counting ranked as No. 1. At the age of 19 years and 214 days, he surpassed Lleyton Hewitt’s record of ending the year as world No. 1 aged 20 years and 275 days in 2001.",1
144,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was playing Lex Luthor in Titans?,Titus Welliver.,1
145,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is Columbia University's QS ranking in 2023?,"According to the documents, in 2023, Columbia University's QS ranking was 22nd.",1
146,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was the first Asian man to win Lead Actor in a Drama Series?,Lee Jung-jae.,1
147,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much did Google acquire Mandiant for?,"$5.4 billion, or $23 a share.",1
148,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What was the inflation rate in the U.S. in August 2022?,The inflation rate in the U.S. in August 2022 was 8.3%.,1
149,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,Gayle King.,1
150,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The Legend of Zelda: Tears of the Kingdom.,1
151,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,when was The Legend of Zelda: Tears of the Kingdom released?,"May 12, 2023.",1
152,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When was Hocus Pocus 2 released on Disney+?,"September 30, 2022.",1
153,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is ACL 2023 taking place?,"ACL 2023 is taking place from July 9th to July 14th, 2023.",1
154,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Where is ACL 2023 taking place?,"Toronto, Canada. Specifically, the conference will take place at the Westin Harbour Castle in Toronto.",1
155,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is EMNLP 2023 taking place?,"December 6 –10, 2023, in Singapore.",1
156,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Where is EMNLP 2023 taking place?,"Singapore. 

According to multiple documents (Document 1, Document 4, and Document 5), EMNLP 2023 will take place in Singapore from December 6th to December 10th, 2023.",1
157,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the starting price for Virginia Tech 2023 football season tickets?,"The starting price for Virginia Tech 2023 football season tickets is $350. This information is supported by multiple documents: Document 2 explicitly states that season tickets for 2023 will remain at the same prices as in 2022, starting at $350 per ticket. Document 4 also confirms that season tickets start at $350. Additionally, Document 1 and Document 3 list the Yellow Zone, which has the lowest price, at $350 per season ticket.",1
158,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the date of the Wine OFF the Fox benefit concert?,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1
159,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is the funeral of Queen Elizabeth II?,"The funeral of Queen Elizabeth II was on September 19, 2022.",1
160,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Where did Queen Elizabeth II's state funeral take place?,Westminster Abbey.,1
161,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who were the top two contestants in the America's Got Talent Season 17 finale?,"The top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars. Mayyas won the season, and Kristy Sellars was the runner-up.",1
162,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is MotorCity Cage Night XII?,"MotorCity Cage Night XII is on Friday, November 18, 2022.",1
163,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How many people died in the mid-air collision in Boulder County?,"Three people died in the mid-air collision in Boulder County. This information is consistently reported across multiple documents (Documents 1, 2, 3, and 5). The Boulder County Coroner's office confirmed the deaths of three individuals, and the victims were later identified (Document 2 and 4).",1
164,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is Italy's first female prime minister?,"Giorgia Meloni. She was sworn in as Italy's first female prime minister on October 22, 2022.",1
165,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"Ben Davies is unavailable for Wales in the upcoming Nations League matches due to a hairline fracture to the bone just underneath his knee, which he sustained during Tottenham's Champions League match against Sporting Lisbon. This injury is expected to keep him out for around three weeks.",1
166,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the WNBA Finals 2022?,"The Las Vegas Aces won the WNBA Finals 2022. They defeated the Connecticut Sun 3-1, winning their first WNBA Championship.",1
167,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When did the Golden Globe Awards 2023 take place?,"The 2023 Golden Globe Awards took place on Tuesday, January 10, 2023, at the Beverly Hilton in California.",1
168,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the release date of the Pixel Watch?,"The Google Pixel Watch was released on October 13, 2022, following a pre-order phase that began on October 6, 2022.",1
169,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1
170,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who performed at the Super Bowl LVII Halftime Show?,Rihanna performed at the Super Bowl LVII Halftime Show.,1
171,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,when did Shinzo Abe die?,"July 8, 2022.",1
172,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,who killed Shinzo Abe?,Tetsuya Yamagami.,1
173,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,when was the State funeral of Shinzo Abe,"Tuesday, Sept. 27, 2022.",1
174,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the title of House of the Dragon's sixth episode?,"The title of House of the Dragon's sixth episode is ""The Princess and the Queen"".",1
175,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who has acquired Times Square Grand Slam?,"Austin-based EVO Entertainment Group has acquired Times Square Grand Slam in Tyler, TX.",1
176,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is the premiere date of Derry Girls Season 3?,The premiere date of Derry Girls Season 3 on Netflix (outside the UK & Ireland) is October 7. Note that it premiered in the UK in April 2022.,1
177,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,Svante Pääbo.,1
178,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,who was awarded the 2022 nobel prize in literature?,Annie Ernaux.,1
179,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new CEO of Fox Entertainment?,"Rob Wade. He was previously President of Alternative Entertainment and Specials of Fox Entertainment, or also referred to as the Fox president of alternative entertainment, or head of alternative entertainment.",1
180,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the Japanese Grand Prix 2022?,Max Verstappen.,1
181,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,who played Adrianna Tomaz in Black Adam?,Sarah Shahi.,1
182,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who stars as Dr. Ben Seong in the Quantum Leap revival?,Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival.,1
183,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the price of RTX 4090 GPU?,"The price of the RTX 4090 GPU is $1,599 USD / £1,679 GBP.",1
184,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the release date of Sweetwater?,"The release date of Sweetwater is April 14, 2023. It was released in theaters nationwide and later on DVD & Blu-ray on June 13, 2023.",1
185,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When did the Google Pixel Watch start sell?,"The Google Pixel Watch was released on October 13, 2022. It was available for pre-orders on October 6, 2022, the same day it was officially announced at the annual Made by Google event.",1
186,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,"Savannah Guthrie, co-anchor of TODAY at NBC News.",1
187,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the president of the Prospect Park Alliance?,Morgan Monaco.,1
188,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What gaming software development studio did Riot Games acquire?,"Wargaming Sydney. 

Additional details: 
- Wargaming Sydney was originally known as BigWorld and was founded in 2002.
- It was purchased by Wargaming in 2012 for $45 million.
- The studio developed game development tools and software architecture required to develop online games such as MMOs, and held a Guinness World Record for most players online simultaneously on one MMO server.
- After the acquisition, Wargaming Sydney was rebranded as Riot Sydney.",1
189,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new CEO of Yahoo?,"Jim Lanzone. He took over as the new CEO of Yahoo effective September 27, 2021, succeeding Guru Gowrappan.",1
190,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the subscriber growth of Netflix in Q3 2022?,"The subscriber growth of Netflix in Q3 2022 was 2.41 million, bringing its grand total to 223.09 million. This represents a gain of +4.5 percent over the prior year’s comparable quarter. In the U.S. and Canada, Netflix gained 100,000 subscribers, and the region now has 73.39 million subscribers.",1
191,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,"What is the title of Chicago P.D. Season 10, Episode 4?","The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives"".",1
192,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much does the YouTube Premium family plan cost now?,$22.99 per month.,1
193,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the release date of God of War Ragnarok?,"November 9, 2022.",1
194,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who voices Batman in Batwheels?,Ethan Hawke.,1
195,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new prime minister of the United Kingdom?,Rishi Sunak.,1
196,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,when did rishi sunak became prime minister of uk?,Rishi Sunak became Prime Minister of the UK on 25 October 2022.,1
197,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much does the Netflix Basic with Ads subscription cost?,"The Netflix Basic with Ads subscription costs $6.99 a month. This is mentioned in multiple documents: Document 1 states it will cost $6.99 a month in the US, Document 2 mentions a base price of $6.99 a month for the ad-supported plan, Document 3 states that Basic with Ads is Netflix’s cheapest plan at $6.99 a month, and Documents 4 and 5 also confirm the price of $6.99 per month for Netflix Basic with Ads.",1
198,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When does season 5 of The Crown premiere?,"November 9, 2022.",1
199,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Where does The White Lotus Season 2 take place,"The White Lotus Season 2 takes place in Sicily, an Italian island region in the Mediterranean Sea. Specifically, the show was filmed in various locations including Taormina, Palermo, Noto, and the neighboring Ionian Sea. The main filming location was at the Four Seasons San Domenico Palace in Taormina, Sicily.",1
200,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the Arizona Senatorial Election 2022?,"Mark Kelly, the Democratic incumbent, won the Arizona Senatorial Election in 2022, defeating Republican nominee Blake Masters by a comfortable margin, with 51.4% of the vote.",1
201,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,which party controls the house after 2022 midterm elections?,"The Republican party controls the House after the 2022 midterm elections, with at least 218 seats, a narrow majority.",1
202,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,"Democratic Sen. Catherine Cortez Masto won the U.S. Senate race in Nevada in the 2022 midterm elections, defeating Republican Adam Laxalt.",1
203,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who directed Lullaby?,John R. Leonetti.,1
204,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the Doctor's new companion in Doctor Who?,"Millie Gibson, playing the character Ruby Sunday.",1
205,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who designed Naomi Biden's wedding dress?,"Naomi Biden's wedding dress was designed by Ralph Lauren. The custom Ralph Lauren Collection gown was made of Chantilly lace, featuring hand-placed organza petals along the bodice and cascading into the skirt.",1
206,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What grouping is France in World Cup 2022?,Group D.,1
207,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What grouping is U.S. in World Cup 2022?,Group B.,1
208,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What grouping is Argentina in World Cup 2022?,Group C.,1
209,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,"What is the title of the new season of ""Criminal Minds""?",Criminal Minds: Evolution.,1
210,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is Nebraska's new head football coach?,Matt Rhule.,1
211,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the TikTok text-to-speech voice?,"Kat Callaghan, a Canadian radio host and voice-over artist, is the voice behind TikTok's text-to-speech feature, also referred to as ""Jessie"".",1
212,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is Merriam-Webster's 2022 Word of the Year?,"""Gaslighting"".",1
213,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Where is SM Entertainment setting up its Southeast Asian headquarters?,Singapore.,1
214,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What was the unemployment rate in November 2022?,"The unemployment rate in November 2022 was 3.7 percent. This rate has been relatively stable, fluctuating within a narrow range of 3.5 percent to 3.7 percent since March.",0
215,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,The Netherlands.,1
216,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is Argentina's semi opponent?,Croatia.,1
217,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the election in Georgia?,"Brian Kemp won the election in Georgia, defeating Stacey Abrams to win a second term as governor.",1
218,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,"Who is starring Barbie in the movie ""Barbie""?","Margot Robbie stars as Barbie in the movie ""Barbie"".",1
219,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,Tyler Adams.,1
220,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",Costco.,1
221,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much money will President Joe Biden put into the union pension plan?,President Joe Biden will put $36 billion into the union pension plan.,1
222,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the Maxwell Award 2022 in college football?,Caleb Williams from USC.,1
223,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is Africa's first World Cup semi-finalists,"Morocco. According to Document 1, Morocco became both the Arab world and Africa's first-ever semi-finalists. This is corroborated by Documents 2, 4, and 5, which also state that Morocco is the first African team to make the World Cup semi-finals.",1
224,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the 2022 CNN Hero of the Year?,Nelly Cheboi.,1
225,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"Sunday, May 7, 2023, at noon.",1
226,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who will be receiving the Mark Twain Prize for American Humor in 2023?,Adam Sandler.,1
227,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new president of the NCAA?,Charlie Baker.,1
228,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,who is the ceo of twitter?,"Linda Yaccarino. She officially took over the CEO role at Twitter from Elon Musk on June 5, 2023.",1
229,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the CEO of Yuga Labs?,Daniel Alegre.,1
230,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,$134 million.,1
231,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,"The Final Fantasy Pixel Remaster Series was released on Nintendo Switch on April 19, 2023, at 8:00am PDT / 11:00am EDT.",1
232,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What movie won the Oscar for Best Animated Film in 2023?,Guillermo Del Toro's Pinocchio.,1
233,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who discovered asteroid 2022 YG?,Amateur astronomer Gennadiy Borisov.,1
234,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which team won the Peach Bowl 2022?,"Georgia won the Peach Bowl 2022, defeating Ohio State 42-41.",1
235,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which team won the 2023 Desert Hockey Classic?,No. 16 Michigan Tech won the 2023 Desert Hockey Classic.,1
236,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the price of Microsoft 365 Basic per month?,The price of Microsoft 365 Basic is $1.99 per month.,1
237,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When did Calvin Edgar Fox pass away?,"January 18, 2023.",1
238,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When will Rebel Moon be released on Netflix?,"Rebel Moon will be released on Netflix on December 22, 2023.",1
239,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When does Scream VI release?,"March 10, 2023.",1
240,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What was the annual GDP growth rate of the U.S. economy in 2022?,"The annual GDP growth rate of the U.S. economy in 2022 was 2.1 percent. This information is consistently reported across multiple documents (Documents 1, 2, 3, 4, and 5).",1
241,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,Asher Angel (as the teenage Billy Batson) and Zachary Levi (as the adult superhero alter ego of Billy Batson).,1
242,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was the runner-up of the 2022 World Cup?,France,1
243,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is the congressional hearing for TikTok CEO Shou Zi Chew?,"The congressional hearing for TikTok CEO Shou Zi Chew was on March 23, 2023.",1
244,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When will the final season of The Blacklist premiere?,"The final season of The Blacklist premiered on February 26, 2023, on NBC.",1
245,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the title of the AI-generated episode of Seinfeld?,"Nothing, Forever.",1
246,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the voucher amount per student in the Students First Act?,"$7,598.",1
247,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the Best R&B Album at the 2023 Grammys?,"Robert Glasper won the Best R&B Album at the 2023 Grammys for his album ""Black Radio III"".",1
248,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is Google's new AI chatbot called?,Bard.,1
249,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,who founded midjourney?,David Holz founded Midjourney. He is also the co-founder of Leap Motion.,1
250,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What technology has Microsoft incorporated into the new Bing?,"OpenAI's GPT-4 model, and ChatGPT technology.",1
251,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new CEO of Pinterest?,"Bill Ready. He took over as CEO in June 2022, after serving as President of Commerce at Google and in various senior leadership roles at PayPal.",1
252,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the release date for Pikmin 4 on Nintendo Switch?,"July 21, 2023.",1
253,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How many employees did Meta lay off in November?,"More than 11,000 people, or about 13 percent of its work force at the time.",1
254,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What company acquired iRobot?,"Amazon. 

According to Document 5, Amazon will acquire iRobot for $61 per share in an all-cash transaction valued at approximately $1.7 billion, including iRobot's net debt. This information is also supported by Documents 1, 2, and 3.",1
255,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which team won Super Bowl LVII?,The Kansas City Chiefs defeated the Philadelphia Eagles 38-35 in Super Bowl LVII.,1
256,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much did SM Entertainment's revenue grow in 2022?,18.7% to 848.3 billion won ($657 million),1
257,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,who trained LLaMA?,"Meta AI trained LLaMA. According to Document 2, LLaMA was released by Meta AI starting in February 2023. Additionally, Document 4 mentions that Llama 2 foundation models were developed by Meta.",1
258,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which movie won Best Picture at the 95th Academy Awards Ceremony?,Everything Everywhere All at Once won the Academy Award for Best Picture at the 95th Academy Awards Ceremony.,1
259,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won Best Director at the 95th Academy Awards Ceremony?,"Daniel Kwan and Daniel Scheinert won the Oscar for Best Director for their film ""Everything Everywhere All at Once.""",1
260,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won Best Actor at the 95th Academy Awards Ceremony?,"Brendan Fraser won the Academy Award for Best Actor for his performance in ""The Whale"" at the 95th Academy Awards Ceremony.",1
261,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won Best Actress at the 95th Academy Awards Ceremony?,"Michelle Yeoh won Best Actress at the 95th Academy Awards Ceremony for her role in ""Everything Everywhere All at Once"".",1
262,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,All Quiet on the Western Front (Germany) directed by Edward Berger.,1
263,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How much is the new monthly price for YouTube TV?,$72.99/mo.,1
264,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won The Voice Season 23?,Gina Miles.,1
265,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the CEO of Hasbro?,Chris Cocks.,1
266,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which network received the most nominations for the 2023 Sports Emmy Awards?,ESPN received the most nominations with 59.,1
267,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the Chairman of NBCUniversal Telemundo Enterprises?,Beau Ferrari.,1
268,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of Elon Musk's new AI company?,"The name of Elon Musk's new AI company is X.AI Corp., also referred to as xAI.",1
269,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the Virginia Tech spring game 2023?,"The Maroon squad won the Virginia Tech spring game 2023, defeating the White squad 34-0.",1
270,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was named the 2023 National Teacher of the Year?,"Rebecka Peterson, a math teacher at Union High School in Tulsa, Oklahoma.",1
271,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When does the 2023 Douglas County Fair & Rodeo start?,"The 2023 Douglas County Fair & Rodeo starts on July 28, 2023. Specifically, the general admission hours begin at 4:00 p.m. on that day.",1
272,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Where are Apple's first two stores in India?,"The first two stores are located in Mumbai and New Delhi. Specifically, the store in Mumbai is called Apple BKC and is located in the Bandra Kurla Complex, while the store in New Delhi is called Apple Saket and is located in the capital's biggest mall.",1
273,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,where is 2023 CAA World Congress of Sports?,"The 2023 CAA World Congress of Sports will be held at JW Marriott Los Angeles L.A. LIVE, located at 900 W Olympic Blvd., Los Angeles, CA 90015.",1
274,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What was Sundar Pichai's total compensation in 2022?,Sundar Pichai's total compensation in 2022 was valued at $226 million.,1
275,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is the Google I/O conference 2023?,"May 10, 2023.",1
276,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the lead actress in Prima Facie?,Jodie Comer.,1
277,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of the AI dating tool Coyne Lloyd used?,The name of the AI dating tool Coyne Lloyd used is Rizz.,1
278,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new sporting director of U.S. Soccer?,Matt Crocker.,1
279,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which team won the 2023 Big 12 Championships in women's golf?,"Oklahoma State won the 2023 Big 12 Championships in women's golf. Specifically, No. 23 Oklahoma State women's golf swept both the team and individual titles at the Big 12 Championships, posting a 54-hole score of 868 to claim its 11th Big 12 title and its second in three years.",1
280,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the main character in Jedi: Survivor?,Cal Kestis.,1
281,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,"Who is the director of ""Polite Society""?",Nida Manzoor.,1
282,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When did Grand Crew Season 2 end?,"April 28, 2023.",1
283,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who hosted the 2023 White House Correspondents' Dinner?,Roy Wood Jr.,1
284,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Which city will host The World Games 2025?,Chengdu.,1
