id,model,ability,noise_ratio,query,model_response,accuracy
167,openai/gpt-oss-20b,noise_robustness,0.2,When did the Golden Globe Awards 2023 take place?,"The 2023 Golden Globe Awards ceremony took place on **January 10, 2023**.",1
168,openai/gpt-oss-20b,noise_robustness,0.2,What is the release date of the Pixel Watch?,"The Pixel Watch was released on **October 13, 2022**.",1
169,openai/gpt-oss-20b,noise_robustness,0.2,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,Robin Roberts.,1
170,openai/gpt-oss-20b,noise_robustness,0.2,Who performed at the Super Bowl LVII Halftime Show?,The halftime show at Super Bowl LVII was performed by Barbadian singer **Rihanna**.,1
171,openai/gpt-oss-20b,noise_robustness,0.2,when did Shinzo Abe die?,"Shinzo Abe died on **July 8, 2022**.",1
172,openai/gpt-oss-20b,noise_robustness,0.2,who killed Shinzo Abe?,Shinzo Abe was killed by Tetsuya Yamagami.,1
173,openai/gpt-oss-20b,noise_robustness,0.2,when was the State funeral of Shinzo Abe,"The state funeral of former Japanese Prime Minister Shinzo Abe was held on **September 27, 2022**.",1
174,openai/gpt-oss-20b,noise_robustness,0.2,What is the title of House of the Dragon's sixth episode?,The title of House of the Dragon's sixth episode is **“The Princess and the Queen.”**,1
175,openai/gpt-oss-20b,noise_robustness,0.2,Who has acquired Times Square Grand Slam?,Times Square Grand Slam has been acquired by **EVO Entertainment Group**.,1
176,openai/gpt-oss-20b,noise_robustness,0.2,When is the premiere date of Derry Girls Season 3?,"The third and final season of **Derry Girls** premiered on **October 7, 2023**.",1
177,openai/gpt-oss-20b,noise_robustness,0.2,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,The 2022 Nobel Prize in Physiology or Medicine was awarded to the Swedish geneticist **Svante Pääbo**.,1
178,openai/gpt-oss-20b,noise_robustness,0.2,who was awarded the 2022 nobel prize in literature?,The 2022 Nobel Prize in Literature was awarded to French author **Annie Ernaux**.,1
179,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new CEO of Fox Entertainment?,The new CEO of Fox Entertainment is Rob Wade.,1
180,openai/gpt-oss-20b,noise_robustness,0.2,Who won the Japanese Grand Prix 2022?,Max Verstappen won the 2022 Japanese Grand Prix.,1
181,openai/gpt-oss-20b,noise_robustness,0.2,who played Adrianna Tomaz in Black Adam?,Sarah Shahi played Adrianna Tomaz (Isis) in *Black Adam*.,1
182,openai/gpt-oss-20b,noise_robustness,0.2,Who stars as Dr. Ben Seong in the Quantum Leap revival?,The character Dr. Ben Seong is portrayed by **Raymond Lee** in the Quantum Leap revival.,1
183,openai/gpt-oss-20b,noise_robustness,0.2,What is the price of RTX 4090 GPU?,"The Nvidia GeForce RTX 4090 GPU has a starting price of **$1,599**.",1
184,openai/gpt-oss-20b,noise_robustness,0.2,What is the release date of Sweetwater?,"The film *Sweetwater* was released on **Friday, April 14, 2023**.",1
185,openai/gpt-oss-20b,noise_robustness,0.2,When did the Google Pixel Watch start sell?,"The Google Pixel Watch began selling on **October 13, 2022** (the day it was released in the United States).",1
186,openai/gpt-oss-20b,noise_robustness,0.2,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,The recipient of the 2022 Tom Hanks Caregiver Champion Award is **Savannah Guthrie**.,1
187,openai/gpt-oss-20b,noise_robustness,0.2,Who is the president of the Prospect Park Alliance?,The president of the Prospect Park Alliance is **Morgan Monaco**.,1
188,openai/gpt-oss-20b,noise_robustness,0.2,What gaming software development studio did Riot Games acquire?,"Riot Games acquired **Wargaming Sydney**, a gaming software development studio.",1
189,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new CEO of Yahoo?,The new CEO of Yahoo is **Jim Lanzone**.,1
190,openai/gpt-oss-20b,noise_robustness,0.2,What is the subscriber growth of Netflix in Q3 2022?,Netflix added **2.41 million net new subscribers** in Q3 2022.,1
191,openai/gpt-oss-20b,noise_robustness,0.2,"What is the title of Chicago P.D. Season 10, Episode 4?","The title of Chicago P.D. Season 10, Episode 4 is **“Dónde Vives.”**",1
192,openai/gpt-oss-20b,noise_robustness,0.2,How much does the YouTube Premium family plan cost now?,The YouTube Premium family plan now costs **$22.99 per month**.,1
193,openai/gpt-oss-20b,noise_robustness,0.2,What is the release date of God of War Ragnarok?,"The release date of *God of War Ragnarök* is **November 9, 2022**.",1
194,openai/gpt-oss-20b,noise_robustness,0.2,Who voices Batman in Batwheels?,Ethan Hawke voices Batman in *Batwheels*.,1
195,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new prime minister of the United Kingdom?,The new prime minister of the United Kingdom is **Rishi Sunak**.,1
196,openai/gpt-oss-20b,noise_robustness,0.2,when did rishi sunak became prime minister of uk?,Rishi Sunak became Prime Minister of the United Kingdom on **25 October 2022**.,1
197,openai/gpt-oss-20b,noise_robustness,0.2,How much does the Netflix Basic with Ads subscription cost?,The Netflix Basic with Ads subscription costs **$6.99 per month**.,1
198,openai/gpt-oss-20b,noise_robustness,0.2,When does season 5 of The Crown premiere?,"Season 5 of *The Crown* premiered on Netflix on **November 9, 2022**.",1
199,openai/gpt-oss-20b,noise_robustness,0.2,Where does The White Lotus Season 2 take place,"The White Lotus Season 2 is set in Sicily, the Italian island in the Mediterranean Sea. The series was filmed on location there, with exterior scenes shot in places such as Taormina, Palermo, Noto and along the Ionian Sea.",1
200,openai/gpt-oss-20b,noise_robustness,0.2,Who won the Arizona Senatorial Election 2022?,Mark Kelly (Democrat) won the Arizona U.S. Senate election in 2022.,1
201,openai/gpt-oss-20b,noise_robustness,0.2,which party controls the house after 2022 midterm elections?,The House of Representatives was taken by the **Republican Party** after the 2022 midterm elections.,1
202,openai/gpt-oss-20b,noise_robustness,0.2,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,"Catherine Cortez Masto, the Democratic incumbent, won the U.S. Senate race in Nevada in the 2022 midterm elections.",1
203,openai/gpt-oss-20b,noise_robustness,0.2,Who directed Lullaby?,The film *Lullaby* was directed by **John R. Leonetti**.,1
204,openai/gpt-oss-20b,noise_robustness,0.2,Who is the Doctor's new companion in Doctor Who?,"The Doctor’s new companion is **Millie Gibson, who plays Ruby Sunday**.",1
205,openai/gpt-oss-20b,noise_robustness,0.2,Who designed Naomi Biden's wedding dress?,Naomi Biden’s wedding dress was designed by **Ralph Lauren**.,1
206,openai/gpt-oss-20b,noise_robustness,0.2,What grouping is France in World Cup 2022?,France was in **Group D** of the 2022 FIFA World Cup.,1
207,openai/gpt-oss-20b,noise_robustness,0.2,What grouping is U.S. in World Cup 2022?,The United States men's national team was drawn into **Group B** for the 2022 FIFA World Cup.,1
208,openai/gpt-oss-20b,noise_robustness,0.2,What grouping is Argentina in World Cup 2022?,Argentina was in **Group C** at the 2022 FIFA World Cup.,1
209,openai/gpt-oss-20b,noise_robustness,0.2,"What is the title of the new season of ""Criminal Minds""?",The new season of *Criminal Minds* is titled **“Criminal Minds: Evolution.”**,1
210,openai/gpt-oss-20b,noise_robustness,0.2,Who is Nebraska's new head football coach?,Nebraska’s new head football coach is **Matt Rhule**.,1
211,openai/gpt-oss-20b,noise_robustness,0.2,Who is the TikTok text-to-speech voice?,"The TikTok text‑to‑speech voice is Kat Callaghan, a Canadian radio host and voice‑over artist.",1
212,openai/gpt-oss-20b,noise_robustness,0.2,What is Merriam-Webster's 2022 Word of the Year?,Merriam‑Webster’s 2022 Word of the Year is **“gaslighting.”**,1
213,openai/gpt-oss-20b,noise_robustness,0.2,Where is SM Entertainment setting up its Southeast Asian headquarters?,SM Entertainment is setting up its Southeast Asian headquarters in **Singapore**.,1
214,openai/gpt-oss-20b,noise_robustness,0.2,What was the unemployment rate in November 2022?,The U.S. unemployment rate in November 2022 was **3.7 %** (seasonally adjusted).,0
215,openai/gpt-oss-20b,noise_robustness,0.2,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,The United States played the Netherlands in the Round of 16 at the 2022 FIFA World Cup.,1
216,openai/gpt-oss-20b,noise_robustness,0.2,Who is Argentina's semi opponent?,Argentina’s semi‑final opponent was Croatia.,1
217,openai/gpt-oss-20b,noise_robustness,0.2,Who won the election in Georgia?,Brian Kemp.,1
218,openai/gpt-oss-20b,noise_robustness,0.2,"Who is starring Barbie in the movie ""Barbie""?",The character of Barbie is portrayed by **Margot Robbie** in the upcoming film.,1
219,openai/gpt-oss-20b,noise_robustness,0.2,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,The captain of the United States men's national soccer team for the 2022 FIFA World Cup was **Tyler Adams**.,1
220,openai/gpt-oss-20b,noise_robustness,0.2,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",Costco won Yahoo Finance's 2022 “Company of the Year” Award.,1
221,openai/gpt-oss-20b,noise_robustness,0.2,How much money will President Joe Biden put into the union pension plan?,President Joe Biden will put **nearly $36 billion** into the union pension plan.,1
222,openai/gpt-oss-20b,noise_robustness,0.2,Who won the Maxwell Award 2022 in college football?,Caleb Williams.,1
223,openai/gpt-oss-20b,noise_robustness,0.2,Who is Africa's first World Cup semi-finalists,Morocco.,1
224,openai/gpt-oss-20b,noise_robustness,0.2,Who is the 2022 CNN Hero of the Year?,The 2022 CNN Hero of the Year is **Nelly Cheboi**.,1
225,openai/gpt-oss-20b,noise_robustness,0.2,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"The championship game of the 2023 Patriot League Men’s Lacrosse Championship was held on **Sunday, May 7, 2023, at noon** on Nickerson Field.",1
226,openai/gpt-oss-20b,noise_robustness,0.2,Who will be receiving the Mark Twain Prize for American Humor in 2023?,The 2023 Mark Twain Prize for American Humor will be awarded to Adam Sandler.,1
227,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new president of the NCAA?,The new president of the NCAA is **Charlie Baker**.,1
228,openai/gpt-oss-20b,noise_robustness,0.2,who is the ceo of twitter?,The CEO of Twitter is Linda Yaccarino.,1
229,openai/gpt-oss-20b,noise_robustness,0.2,Who is the CEO of Yuga Labs?,The CEO of Yuga Labs is Daniel Alegre.,1
230,openai/gpt-oss-20b,noise_robustness,0.2,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,Avatar: The Way of Water earned **$134 million** in its debut weekend at U.S. theaters.,1
231,openai/gpt-oss-20b,noise_robustness,0.2,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,"The Final Fantasy Pixel Remaster Series was released on Nintendo Switch on **April 19, 2023**.",1
232,openai/gpt-oss-20b,noise_robustness,0.2,What movie won the Oscar for Best Animated Film in 2023?,The Oscar for Best Animated Feature in 2023 was won by **“Guillermo del Toro’s Pinocchio.”**,0
233,openai/gpt-oss-20b,noise_robustness,0.2,Who discovered asteroid 2022 YG?,Asteroid 2022 YG was discovered by amateur astronomer **Gennadiy Borisov**.,1
234,openai/gpt-oss-20b,noise_robustness,0.2,Which team won the Peach Bowl 2022?,Georgia won the 2022 Peach Bowl.,1
235,openai/gpt-oss-20b,noise_robustness,0.2,Which team won the 2023 Desert Hockey Classic?,Michigan Tech won the 2023 Desert Hockey Classic.,1
236,openai/gpt-oss-20b,noise_robustness,0.2,What is the price of Microsoft 365 Basic per month?,The Microsoft 365 Basic plan is priced at **$1.99 per month**.,1
237,openai/gpt-oss-20b,noise_robustness,0.2,When did Calvin Edgar Fox pass away?,"Calvin Edgar Fox passed away on **January 18, 2023**.",1
238,openai/gpt-oss-20b,noise_robustness,0.2,When will Rebel Moon be released on Netflix?,"Rebel Moon will be released on Netflix on **December 22, 2023**.",1
239,openai/gpt-oss-20b,noise_robustness,0.2,When does Scream VI release?,"Scream VI was released in the United States on **March 10, 2023** (after originally being slated for March 31, 2023).",1
240,openai/gpt-oss-20b,noise_robustness,0.2,What was the annual GDP growth rate of the U.S. economy in 2022?,The annual GDP growth rate of the U.S. economy in 2022 was **2.1 %**.,1
241,openai/gpt-oss-20b,noise_robustness,0.2,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,The role of Billy Batson in *Shazam! Fury of the Gods* is played by **Asher Angel**.,0
242,openai/gpt-oss-20b,noise_robustness,0.2,Who was the runner-up of the 2022 World Cup?,The runner‑up of the 2022 FIFA World Cup was **France**.,1
243,openai/gpt-oss-20b,noise_robustness,0.2,When is the congressional hearing for TikTok CEO Shou Zi Chew?,"The congressional hearing for TikTok CEO Shou Zi Chew took place on **March 23, 2023**.",1
244,openai/gpt-oss-20b,noise_robustness,0.2,When will the final season of The Blacklist premiere?,"The final season of *The Blacklist* premiered on **February 26, 2023** on NBC.",1
245,openai/gpt-oss-20b,noise_robustness,0.2,What is the title of the AI-generated episode of Seinfeld?,"The AI‑generated episode is titled **“Nothing, Forever.”**",1
246,openai/gpt-oss-20b,noise_robustness,0.2,What is the voucher amount per student in the Students First Act?,"The voucher amount per student in the Students First Act is **$7,598**.",1
247,openai/gpt-oss-20b,noise_robustness,0.2,Who won the Best R&B Album at the 2023 Grammys?,The Best R&B Album at the 2023 Grammys was won by **Robert Glasper** for *Black Radio III*.,1
248,openai/gpt-oss-20b,noise_robustness,0.2,What is Google's new AI chatbot called?,Google’s new AI chatbot is called **Bard**.,1
249,openai/gpt-oss-20b,noise_robustness,0.2,who founded midjourney?,Midjourney was founded by **David Holz**.,1
250,openai/gpt-oss-20b,noise_robustness,0.2,What technology has Microsoft incorporated into the new Bing?,Microsoft has integrated OpenAI’s GPT‑4 language model (alongside an upgraded GPT‑3.5 “Prometheus” model) into the new Bing.,1
251,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new CEO of Pinterest?,The new CEO of Pinterest is Bill Ready.,1
252,openai/gpt-oss-20b,noise_robustness,0.2,What is the release date for Pikmin 4 on Nintendo Switch?,"The release date for **Pikmin 4 on Nintendo Switch** is **Friday, July 21, 2023**.",1
253,openai/gpt-oss-20b,noise_robustness,0.2,How many employees did Meta lay off in November?,"Meta laid off **more than 11,000 employees** in November.",1
254,openai/gpt-oss-20b,noise_robustness,0.2,What company acquired iRobot?,Amazon acquired iRobot.,1
255,openai/gpt-oss-20b,noise_robustness,0.2,Which team won Super Bowl LVII?,The Kansas City Chiefs won Super Bowl LVII.,1
256,openai/gpt-oss-20b,noise_robustness,0.2,How much did SM Entertainment's revenue grow in 2022?,SM Entertainment’s revenue grew by **18.7 %** in 2022.,0
257,openai/gpt-oss-20b,noise_robustness,0.2,who trained LLaMA?,Meta AI trained LLaMA.,1
258,openai/gpt-oss-20b,noise_robustness,0.2,Which movie won Best Picture at the 95th Academy Awards Ceremony?,The Best Picture award at the 95th Academy Awards was won by **“Everything Everywhere All at Once.”**,1
259,openai/gpt-oss-20b,noise_robustness,0.2,Who won Best Director at the 95th Academy Awards Ceremony?,Daniel Kwan and Daniel Scheinert (the duo known as “the Daniels”) won Best Director for *Everything Everywhere All at Once*.,1
260,openai/gpt-oss-20b,noise_robustness,0.2,Who won Best Actor at the 95th Academy Awards Ceremony?,Brendan Fraser won Best Actor at the 95th Academy Awards.,1
261,openai/gpt-oss-20b,noise_robustness,0.2,Who won Best Actress at the 95th Academy Awards Ceremony?,Michelle Yeoh won Best Actress at the 95th Academy Awards.,1
262,openai/gpt-oss-20b,noise_robustness,0.2,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,The winner of Best International Feature Film at the 95th Academy Awards was **“All Quiet on the Western Front.”**,1
263,openai/gpt-oss-20b,noise_robustness,0.2,How much is the new monthly price for YouTube TV?,The new monthly price for YouTube TV is **$72.99 per month**.,1
264,openai/gpt-oss-20b,noise_robustness,0.2,Who won The Voice Season 23?,The winner of **The Voice Season 23** was **Gina Miles**.,1
265,openai/gpt-oss-20b,noise_robustness,0.2,Who is the CEO of Hasbro?,The current CEO of Hasbro is **Chris Cocks**.,1
266,openai/gpt-oss-20b,noise_robustness,0.2,Which network received the most nominations for the 2023 Sports Emmy Awards?,ESPN received the most nominations for the 2023 Sports Emmy Awards.,1
267,openai/gpt-oss-20b,noise_robustness,0.2,Who is the Chairman of NBCUniversal Telemundo Enterprises?,The Chairman of NBCUniversal Telemundo Enterprises is **Beau Ferrari**.,1
268,openai/gpt-oss-20b,noise_robustness,0.2,What is the name of Elon Musk's new AI company?,Elon Musk’s new AI company is called **X.AI Corp.**,1
269,openai/gpt-oss-20b,noise_robustness,0.2,Who won the Virginia Tech spring game 2023?,"The Virginia Tech spring game in 2023 was won by **Team Maroon** (the Virginia Tech Hokies), defeating Team White 34‑0.",1
270,openai/gpt-oss-20b,noise_robustness,0.2,Who was named the 2023 National Teacher of the Year?,The 2023 National Teacher of the Year was **Rebecka Peterson**.,1
271,openai/gpt-oss-20b,noise_robustness,0.2,When does the 2023 Douglas County Fair & Rodeo start?,"The 2023 Douglas County Fair & Rodeo starts on **July 28, 2023**.",1
272,openai/gpt-oss-20b,noise_robustness,0.2,Where are Apple's first two stores in India?,"Apple’s first two retail stores in India are located in:

1. **Mumbai – Apple BKC** (Bandra‑Kurla Complex)  
2. **New Delhi – Apple Saket** (Saket area)",1
273,openai/gpt-oss-20b,noise_robustness,0.2,where is 2023 CAA World Congress of Sports?,"The 2023 CAA World Congress of Sports is being held at the **JW Marriott Los Angeles L.A. LIVE** in **Los Angeles, California** (April 18‑19, 2023).",1
274,openai/gpt-oss-20b,noise_robustness,0.2,What was Sundar Pichai's total compensation in 2022?,Sundar Pichai’s total compensation in 2022 was valued at **$226 million**.,1
275,openai/gpt-oss-20b,noise_robustness,0.2,When is the Google I/O conference 2023?,"Google I/O 2023 took place on **May 10, 2023**.",1
276,openai/gpt-oss-20b,noise_robustness,0.2,Who is the lead actress in Prima Facie?,The lead actress in *Prima Facie* is **Jodie Comer**.,1
277,openai/gpt-oss-20b,noise_robustness,0.2,What is the name of the AI dating tool Coyne Lloyd used?,The AI dating tool Coyne Lloyd used is called **Rizz**.,1
278,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new sporting director of U.S. Soccer?,The new sporting director of U.S. Soccer is **Matt Crocker**.,1
279,openai/gpt-oss-20b,noise_robustness,0.2,Which team won the 2023 Big 12 Championships in women's golf?,The 2023 Big 12 Championships in women’s golf were won by **Oklahoma State**.,1
280,openai/gpt-oss-20b,noise_robustness,0.2,Who is the main character in Jedi: Survivor?,The main character in *Star Wars Jedi: Survivor* is **Cal Kestis**.,1
281,openai/gpt-oss-20b,noise_robustness,0.2,"Who is the director of ""Polite Society""?",The director of **“Polite Society”** is **Nida Manzoor**.,1
282,openai/gpt-oss-20b,noise_robustness,0.2,When did Grand Crew Season 2 end?,"Grand Crew Season 2 concluded on **April 28, 2023**.",1
283,openai/gpt-oss-20b,noise_robustness,0.2,Who hosted the 2023 White House Correspondents' Dinner?,The 2023 White House Correspondents' Dinner was hosted by Daily Show correspondent **Roy Wood Jr.**,1
284,openai/gpt-oss-20b,noise_robustness,0.2,Which city will host The World Games 2025?,"The World Games 2025 will be hosted by **Chengdu, China**.",1
285,openai/gpt-oss-20b,noise_robustness,0.2,Who is the new CEO of TCW Group?,The new CEO of TCW Group is Katie Koch.,1
286,openai/gpt-oss-20b,noise_robustness,0.2,When was Pixel Fold announced?,"The Pixel Fold was announced on **May 10, 2023**.",1
287,openai/gpt-oss-20b,noise_robustness,0.2,What is the name of Google's foldable smartphone?,The foldable smartphone is called the **Pixel Fold**.,1
288,openai/gpt-oss-20b,noise_robustness,0.2,How many jobs were created in April 2023?,"In April 2023, the U.S. Bureau of Labor Statistics reported that **253,000 jobs were created**.",1
289,openai/gpt-oss-20b,noise_robustness,0.2,When is the end date for the federal PHE for COVID-19?,"The federal Public Health Emergency (PHE) for COVID‑19 is set to end on **May 11, 2023**.",1
290,openai/gpt-oss-20b,noise_robustness,0.2,What is the name of Microsoft's ai assistant in office?,Microsoft’s AI assistant in Office is called **Microsoft 365 Copilot**.,1
291,openai/gpt-oss-20b,noise_robustness,0.2,What is the name of Google's AI image editing tool?,The tool is called **Magic Editor**.,1
292,openai/gpt-oss-20b,noise_robustness,0.2,when is chatgpt app for ios launched?,"The ChatGPT iOS app was launched on **May 18, 2023**.",1
293,openai/gpt-oss-20b,noise_robustness,0.2,What is the date of the 2023 NBA Draft?,"The 2023 NBA Draft took place on **Thursday, June 22, 2023**.",1
294,openai/gpt-oss-20b,noise_robustness,0.2,What is the price of the Apple Vision Pro headset?,"The Apple Vision Pro headset is priced at **$3,499**.",1
295,openai/gpt-oss-20b,noise_robustness,0.2,What is the name of Apple's headset?,Apple’s headset is called the **Apple Vision Pro**.,1
296,openai/gpt-oss-20b,noise_robustness,0.2,Who is the CEO of Maven?,The CEO of Maven is Kate Ryder.,1
297,openai/gpt-oss-20b,noise_robustness,0.2,Who won the U.S. Open golf tournament 2023?,Wyndham Clark won the 2023 U.S. Open golf tournament.,1
298,openai/gpt-oss-20b,noise_robustness,0.2,What is the start date of Prime Day 2023?,"Prime Day 2023 began on **Tuesday, July 11, 2023**.",1
299,openai/gpt-oss-20b,noise_robustness,0.2,Who was the MVP of Super Bowl 2022?,Cooper Kupp.,1
